Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
CADCHF,CANADIAN DOLLAR / SWISS FRANC,0.66538,0.6662,0.66249,0.66359,0.66365,0.66361,-0.00179,-0.26901921,-0.00191,-0.28700225,-0.26452243,-1.44361438,-1.14409999,1.45239952,0.91856133,-0.43810295,-8.36923502,-2.73506779,0.56000845,0.50899574,0.65639399,Americas,Minor,0.669574,0.6588324,0.6635049,0.6699509,46.35204043,0.00423136,0.65855833,0.68058967,
JPYEUR,JAPANESE YEN / EURO,0.0063434,0.0063473,0.0063118,0.0063146,0.0063154,0.0063146,-0.0000288,-0.4540152,-0.0000264,-0.41633812,-0.19598546,-0.27479469,-1.51902682,-0.11705157,-2.68762521,-7.5054929,-10.70984163,-11.34915064,0.56243861,0.7394536,0.62185924,Asia,Minor,0.00635158,0.00633625,0.00641015,0.00667389,44.91300995,0.00004198,0.00630415,0.00639901,
CHFHKD,SWISS FRANC / HONG KONG DOLLAR,8.6428,8.6836,8.6343,8.6656,8.6664,8.6656,0.0228,0.2638034,0.0258,0.29861802,0.68084118,1.26558611,1.91945804,-1.28834565,-3.95140821,-1.79844294,10.37434245,2.59275922,0.57097854,0.72288578,0.64931086,,Exotic,8.61362,8.77212,8.790212,8.6848685,50.78976672,0.05766712,8.46234483,8.76489517,
USDCHF,U.S. DOLLAR / SWISS FRANC,0.90417,0.90545,0.9002,0.90221,0.90239,0.90236,-0.00196,-0.21677339,-0.00206,-0.22780807,-0.79935787,-1.34498256,-2.00825459,1.22405475,4.09234603,1.46197186,-9.68778466,-2.39414068,0.58320373,0.74658836,0.68197037,Americas,Major,0.908052,0.8922632,0.8901768,0.902022,48.18578319,0.00634508,0.89180823,0.92429577,
HKDJPY,HONG KONG DOLLAR / JAPANESE YEN,19.01056,19.09586,18.98488,19.079,19.104,19.06,0.06844,0.36001044,0.06843,0.35995764,0.08760748,0.04089937,0.29026829,1.19230728,7.86268609,12.97678644,2.78913654,13.70151193,0.58457046,0.6377144,0.56979768,,Exotic,18.993265,18.7545624,18.3966916,17.6992164,59.89162771,0.12185533,18.82298124,19.16354876,
NZDEUR,NEW ZEALAND DOLLAR / EURO,0.56985,0.57036,0.56701,0.56707,0.5677,0.5669,-0.00278,-0.48784768,-0.00268,-0.47038175,0.29536611,0.04763585,0.44281489,3.19745223,0.35393845,-0.45989924,-1.1039414,-4.23056137,0.5908185,0.62515376,0.67104857,Pacific,Minor,0.561908,0.5539112,0.5588654,0.56932435,62.60664948,0.0037577,0.55139701,0.57241899,Bearish Engulfing
EURJPY,EURO / JAPANESE YEN,157.6,158.467,157.527,158.348,158.359,158.343,0.748,0.47461929,0.684,0.43383398,0.1923515,0.27800822,1.55264964,0.12013303,2.79801088,8.15381463,12.03180937,12.84938497,0.5967231,0.78332161,0.708023,Europe,Minor,157.4027,157.78472,156.01215,150.087335,55.05123168,1.17184215,156.19540897,158.60999103,
USDJPY,U.S. DOLLAR / JAPANESE YEN,148.657,149.324,148.428,149.215,149.221,149.213,0.558,0.37536073,0.556,0.37401032,-0.03952463,-0.07701065,0.13488665,0.95054462,7.79794973,12.5590272,2.41881791,13.81335571,0.60365969,0.62900339,0.56745587,Americas,Major,148.63155,146.8327,143.99524,138.663595,58.9201982,0.95830371,147.24172577,150.02137423,
EURSEK,EURO / SWEDISH KRONA,11.53453,11.59135,11.52258,11.5778,11.5816,11.57927,0.04327,0.37513449,0.05707,0.49536792,-0.22526831,0.23166745,-0.17365153,-2.66683032,0.21639776,1.98970572,5.57492274,3.74502906,0.61288357,0.56530942,0.75796771,Europe,Exotic,11.7010415,11.7876068,11.7177973,11.4843342,38.06319641,0.08303342,11.40059889,12.00148411,
AUDEUR,AUSTRALIAN DOLLAR / EURO,0.60616,0.6071,0.6034,0.6041,0.6043,0.6041,-0.00206,-0.33984427,-0.00198,-0.32668955,0.19903798,-0.69044879,0.35217117,1.37606981,-0.87946707,-1.5690939,-6.85518688,-4.99929233,0.61319191,0.67535043,0.70270761,Pacific,Minor,0.604445,0.5984564,0.6056983,0.6162796,52.77158253,0.00419773,0.60056378,0.60832622,Bearish Engulfing
