Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
CHFEUR,SWISS FRANC / EURO,1.0367,1.0386,1.0349,1.0352,1.036,1.0352,-0.0015,-0.14468988,-0.0016,-0.15432099,-0.89986598,-0.82391263,-1.2873081,-1.10813909,1.51010002,2.85146547,-1.49395756,2.50519853,0.35752247,0.46094686,0.34460993,Europe,Minor,1.04403,1.042986,1.034453,1.022102,36.7482325,0.00394727,1.03726979,1.05079021,
USDSGD,U.S. DOLLAR / SINGAPORE DOLLAR,1.36564,1.3678,1.3629,1.36604,1.36627,1.36612,0.0004,0.0292903,-0.00032,-0.02341989,0.24657293,1.17315953,0.26864751,0.68472453,1.64593131,2.99552895,-3.59156769,1.9318733,0.35952748,0.33253053,0.37819812,Asia,Exotic,1.359814,1.3488664,1.346162,1.3399244,66.99197327,0.00508301,1.34865991,1.37096809,Spinning Top White
AUDNZD,AUSTRALIAN DOLLAR / NEW ZEALAND DOLLAR,1.08132,1.08278,1.07888,1.08054,1.08089,1.08035,-0.00078,-0.07213406,-0.00088,-0.08137449,-0.83695832,-0.52383013,-0.79507896,0.05370569,-1.15445132,1.03603688,-4.60829493,0.71208873,0.36148599,0.38064898,0.38526729,Pacific,Minor,1.0859195,1.083566,1.0826233,1.08166875,42.65341644,0.00433063,1.08125404,1.09058496,Spinning Top Black
JPYGBP,JAPANESE YEN / BRITISH POUND,0.005509,0.005513,0.005493,0.005501,0.005509,0.005501,-0.000008,-0.14521692,-0.000007,-0.12708787,0.78783437,1.5319306,0.73246658,2.23006876,0.38321168,-11.51680875,-10.56738742,-12.66867757,0.36409976,0.42817437,0.56475713,Asia,Minor,0.0054366,0.00545378,0.00555447,0.0058553,60.16101796,0.00003186,0.00536945,0.00550375,
SGDHKD,SINGAPORE DOLLAR / HONG KONG DOLLAR,5.7181,5.7377,5.7167,5.7236,5.7251,5.7236,0.0055,0.0961858,0.0028,0.0489442,-0.25269689,-1.37335654,-0.30134648,-0.8505552,-1.67494116,-3.10315055,3.40180297,-1.76944068,0.3673448,0.34504745,0.36658712,Asia,Exotic,5.75662,5.796638,5.810956,5.8418715,32.52506919,0.02075006,5.69813453,5.81510547,
USDCHF,U.S. DOLLAR / SWISS FRANC,0.90428,0.90752,0.90428,0.90726,0.90731,0.90727,0.00298,0.32954395,0.00314,0.34729903,1.06944723,2.79518236,1.33133782,3.07078832,1.41175682,-1.00170224,-6.08657847,-1.84780492,0.37598974,0.58382914,0.59880833,Americas,Major,0.891345,0.8801746,0.8881063,0.90305475,78.60292945,0.00525275,0.87598031,0.90670969,
USDINR,U.S. DOLLAR / INDIAN RUPEE,83.09,83.09,82.777,82.95,83,82.95,-0.14,-0.168492,-0.14,-0.168492,-0.11920673,0.32413343,-0.0782991,-0.12040939,1.24496521,0.89277026,3.42119043,0.30593613,0.37812436,0.32873249,0.26981597,Asia,Exotic,82.90655,82.6895,82.48052,82.32593,51.52642033,0.23667122,82.47289508,83.34020492,
EURCZK,EURO / CZECH KORUNA,24.414,24.4465,24.3543,24.427,24.4506,24.4237,0.013,0.05324814,0.013,0.05324814,-0.50101833,1.6673326,-0.33863729,1.51691464,3.30506862,3.49546649,-0.83426368,1.28372047,0.37857791,0.45108173,0.57216779,Europe,Exotic,24.30242,24.146236,23.907689,23.8126855,59.22840729,0.13789858,23.95461768,24.65022232,
CHFDKK,SWISS FRANC / DANISH KRONE,7.7301,7.7449,7.7147,7.72134,7.72191,7.72077,-0.00876,-0.11332324,-0.01006,-0.13011874,-0.92081457,-0.77694107,-1.31590046,-1.06807437,1.64887462,2.94159212,-1.22500672,2.75664741,0.39146046,0.50540244,0.40064592,Europe,Exotic,7.785006,7.775257,7.7096078,7.61420055,37.86130704,0.03379107,7.73361907,7.83639293,
CHFSGD,SWISS FRANC / SINGAPORE DOLLAR,1.50991,1.5112,1.50494,1.5055,1.50607,1.50551,-0.00441,-0.29207039,-0.00368,-0.24384103,-0.86263664,-1.52922401,-1.01776486,-2.31701066,0.18766471,4.06945798,2.75889371,3.87988436,0.41596343,0.46910802,0.43192777,,Exotic,1.5245945,1.5313976,1.514949,1.4835472,23.93049745,0.0066566,1.50877758,1.54041142,
GBPEUR,BRITISH POUND / EURO,1.15294,1.15433,1.1495,1.14982,1.14995,1.14982,-0.00312,-0.27061252,-0.00308,-0.2671524,-0.98002067,-1.57925822,-1.3538092,-2.02624404,-1.12902532,1.3602024,0.39202675,1.78100381,0.42018269,0.44939726,0.41812422,Europe,Minor,1.1627835,1.1630888,1.1618117,1.1476776,32.68527222,0.00514578,1.15235134,1.17321566,
GBPDKK,BRITISH POUND / DANISH KRONE,8.59479,8.6071,8.5705,8.57358,8.5763,8.5731,-0.02121,-0.24677741,-0.02074,-0.24132218,-1.03334834,-1.52328226,-1.3203964,-1.97814008,-0.99220509,1.49071043,0.69411168,2.16007531,0.42704626,0.46704783,0.43147927,Europe,Exotic,8.6686845,8.6686922,8.656192,8.54542935,33.2886768,0.03968636,8.59174448,8.74562452,
