Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
CHFDKK,SWISS FRANC / DANISH KRONE,7.74817,7.756,7.7092,7.73753,7.739,7.737,-0.01064,-0.13732275,-0.01357,-0.17507193,0.40004152,0.40004152,0.2556428,-0.55739053,1.45504657,2.72998482,0.37789943,2.97210615,0.60706688,0.48387332,0.41860641,Europe,Exotic,7.7579595,7.772282,7.7158469,7.6206541,46.19657139,0.03403354,7.68168409,7.83423491,
CHFPLN,SWISS FRANC / POLISH ZLOTY,4.7975,4.8038,4.7747,4.8014,4.8041,4.8013,0.0039,0.08129234,0.0073,0.1522705,0.46030883,0.46030883,0.78928586,3.00338954,5.60883336,1.31032009,-4.28403405,1.49020271,0.60946237,0.78871725,0.94377298,Europe,Exotic,4.810145,4.714026,4.654086,4.6883725,56.9997028,0.03950553,4.74426063,4.87602937,Long Lower Shadow
EURCHF,EURO / SWISS FRANC,0.96182,0.96756,0.96158,0.96373,0.96393,0.96386,0.00191,0.19858186,0.00198,0.20587471,-0.35258598,-0.35258598,-0.21123042,0.64855042,-1.20757347,-2.48312708,-0.40613439,-2.59647066,0.62189313,0.49122844,0.43558279,Europe,Minor,0.9606445,0.9585976,0.9653704,0.97714375,54.96427964,0.00434669,0.95126437,0.97002463,
CHFNZD,SWISS FRANC / NEW ZEALAND DOLLAR,1.8309,1.8416,1.8302,1.8379,1.8387,1.8379,0.007,0.38232563,0.0072,0.39329218,0.88374135,0.88374135,0.03265662,-3.12565887,2.11690188,5.28154895,1.63689653,7.92765283,0.62288275,0.68802136,0.63945795,Europe,Minor,1.8681,1.884236,1.850007,1.795041,33.54371622,0.01240545,1.8093313,1.9268687,
EURSEK,EURO / SWEDISH KRONA,11.58197,11.64193,11.56551,11.59454,11.59722,11.59487,0.01257,0.10853076,0.01028,0.0887411,0.37658947,0.37658947,-0.93168073,-2.36793466,-1.57402911,2.1532774,6.56550431,3.89503094,0.66075772,0.74130252,0.71913722,Europe,Exotic,11.7999285,11.7898712,11.7069292,11.47102105,33.65227587,0.09067256,11.4981111,12.1017459,
NZDCHF,NEW ZEALAND DOLLAR / SWISS FRANC,0.54567,0.54652,0.54286,0.54378,0.5439,0.54382,-0.00189,-0.34636319,-0.00198,-0.36279683,-0.87860007,-0.87860007,0.00367809,3.24871362,-2.05691643,-5.00497877,-1.56937279,-7.35181367,0.67420698,0.74582792,0.71524404,Pacific,Minor,0.5350185,0.5303932,0.5403484,0.5573762,66.42388409,0.00394373,0.51806449,0.55197251,
CHFZAR,SWISS FRANC / SOUTH AFRICAN RAND,20.902,21.0097,20.8654,20.9781,20.9803,20.9795,0.0761,0.36407999,0.0626,0.29929956,1.67059234,1.67059234,1.84779706,-1.84949517,0.9887978,5.32655192,14.58120545,14.24922529,0.69157553,1.07545911,1.13116347,,Exotic,21.04328,21.176462,21.082628,20.336592,48.40313359,0.23969337,20.49766927,21.58889073,
USDTHB,U.S. DOLLAR / THAI BAHT,36.895,37.153,36.895,37.054,37.084,37.054,0.159,0.4309527,0.122,0.33033684,1.72404327,1.72404327,2.50352707,5.94727512,6.38530003,9.34576681,-1.99947104,7.41846644,0.69928175,1.00687137,0.8162481,Asia,Exotic,36.02395,35.352,35.0185,34.4908,78.92666431,0.30398812,35.08463994,36.96326006,
CHFSEK,SWISS FRANC / SWEDISH KRONA,12.0283,12.0696,11.9826,12.0281,12.0316,12.0282,-0.0002,-0.00166275,0.002,0.0166305,0.73616857,0.73616857,-0.64512399,-2.83149952,-0.09136896,4.7670894,6.82433813,6.90133572,0.72605278,0.84020942,0.79901356,Europe,Exotic,12.271225,12.291392,12.1203194,11.73622265,34.66874542,0.10539443,11.86176472,12.68068528,Doji
GBPTRY,BRITISH POUND / TURKISH LIRA,33.14596,33.3544,33.118,33.20906,33.25665,33.2088,0.0631,0.19037011,0.09536,0.28797748,-0.66892593,-0.66892593,0.0473589,-1.80876857,0.47975068,38.28638292,60.82025008,46.87580439,0.7267951,1.13030402,0.94268772,,Exotic,33.3602205,33.8417506,32.062816,27.70244605,45.05643795,0.37724024,32.98308592,33.73735508,Bullish Harami
