Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
EURCZK,EURO / CZECH KORUNA,24.413,24.4855,24.3748,24.3748,24.4611,24.3718,-0.0382,-0.15647401,-0.0382,-0.15647401,-0.15647401,-0.15647401,-0.02132896,1.43993874,2.82556423,4.05020063,-0.5759504,1.06727923,0.45415757,0.51697093,0.57807371,Europe,Exotic,24.38194,24.197282,23.960121,23.817111,54.4620231,0.13386689,24.19137569,24.57250431,
EURPLN,EURO / POLISH ZLOTY,4.6242,4.62604,4.60507,4.6166,4.6208,4.6144,-0.0076,-0.16435275,-0.0076,-0.16435275,-0.16435275,-0.16435275,0.38924044,3.28657404,4.15811204,-1.28108354,-4.76485174,-1.41157879,0.45536767,0.58685462,0.78097342,Europe,Exotic,4.6160825,4.5167394,4.4920905,4.58272465,59.16476898,0.03158173,4.54661361,4.68555139,
CADAUD,CANADIAN DOLLAR / AUSTRALIAN DOLLAR,1.1444,1.1495,1.144,1.1486,1.1494,1.1486,0.0042,0.36700454,0.0042,0.36700454,0.36700454,0.36700454,-0.21718356,0.67490578,1.56512512,4.3328186,2.17952139,6.09643451,0.48076923,0.7680031,0.58805891,Americas,Minor,1.151,1.1447,1.132916,1.111395,49.53445175,0.00733815,1.1414428,1.1605572,
AUDNZD,AUSTRALIAN DOLLAR / NEW ZEALAND DOLLAR,1.0723,1.07441,1.06923,1.06992,1.07027,1.06984,-0.00238,-0.22195281,-0.00238,-0.22195281,-0.22195281,-0.22195281,-0.9415882,-1.53053242,-1.28887618,0.04114149,-5.68655624,-0.27775189,0.48446078,0.4693621,0.39718518,Pacific,Minor,1.082168,1.0823062,1.082972,1.0820383,34.31133224,0.00464868,1.07028787,1.09404813,
CADSGD,CANADIAN DOLLAR / SINGAPORE DOLLAR,1.0057,1.0087,1.0036,1.0036,1.0044,1.0036,-0.0021,-0.20880978,-0.0021,-0.20880978,-0.20880978,-0.20880978,-0.84963446,0.36,-1.54993133,1.83663115,-4.13602063,1.52756702,0.50817059,0.54347941,0.37333513,,Exotic,1.007555,1.004192,1.005971,0.996002,44.61373301,0.00412623,0.99561792,1.01949208,
SGDJPY,SINGAPORE DOLLAR / JAPANESE YEN,109.318,109.63,109.049,109.164,109.184,109.129,-0.154,-0.14087342,-0.154,-0.14087342,-0.14087342,-0.14087342,0.44904119,1.44316102,2.04722643,9.99334986,8.30084229,11.77849909,0.53278801,0.39626996,0.47486759,,Exotic,108.4307,107.56468,106.12249,102.90383,61.54294151,0.55901248,107.48551174,109.37588826,
AUDCAD,AUSTRALIAN DOLLAR / CANADIAN DOLLAR,0.87275,0.87439,0.86954,0.86961,0.87031,0.87012,-0.00314,-0.3597823,-0.00314,-0.3597823,-0.3597823,-0.3597823,0.23051832,-0.68977331,-1.58218178,-4.17943011,-2.18550346,-5.79052283,0.55776618,0.84393577,0.66893073,Pacific,Minor,0.8681075,0.872892,0.8820716,0.89950625,50.09715631,0.00625163,0.8610614,0.8751536,
AUDGBP,AUSTRALIAN DOLLAR / BRITISH POUND,0.5271,0.52834,0.52516,0.5261,0.5269,0.5261,-0.001,-0.18971732,-0.0008,-0.15183147,-0.15183147,-0.15183147,0.03803004,3.06390315,0.32800641,-2.34440258,-9.77998045,-6.49770732,0.60552974,0.69991474,0.66539768,Pacific,Minor,0.518525,0.5143404,0.5210113,0.5373502,66.48784096,0.00366758,0.50567444,0.53137556,
CHFCAD,SWISS FRANC / CANADIAN DOLLAR,1.4831,1.491,1.482,1.4882,1.4898,1.4882,0.0051,0.34387432,0.0051,0.34387432,0.34387432,0.34387432,0.16827085,-2.61108566,0.73783253,0.31681834,6.14835949,1.59055226,0.60728745,0.64319226,0.5088366,Europe,Minor,1.50123,1.519718,1.505842,1.4901825,40.21729399,0.00852475,1.45906484,1.54339516,
CHFGBP,SWISS FRANC / BRITISH POUND,0.8954,0.9009,0.8954,0.9006,0.9014,0.9006,0.0052,0.58074604,0.0052,0.58074604,0.58074604,0.58074604,0.03332223,0.85106383,2.4923182,2.03942896,-2.22559983,0.78334825,0.61425061,0.42478151,0.38424602,Europe,Minor,0.89778,0.896556,0.890387,0.8905185,57.29924422,0.00383651,0.89388611,0.90167389,
CHFPLN,SWISS FRANC / POLISH ZLOTY,4.7794,4.8015,4.7716,4.7983,4.8033,4.7959,0.0189,0.39544713,0.0189,0.39544713,0.39544713,0.39544713,0.68194217,2.93688591,5.8736568,1.86824618,-5.19816652,1.42467607,0.62662419,0.75558093,0.91607014,Europe,Exotic,4.80554,4.710854,4.652175,4.688039,56.39968536,0.04030596,4.72538956,4.88569044,
CHFEUR,SWISS FRANC / EURO,1.0331,1.0396,1.0331,1.039,1.0398,1.039,0.0059,0.5710967,0.0059,0.5710967,0.5710967,0.5710967,0.34769171,-0.45032097,1.67335356,3.16751067,-0.45032097,2.88147341,0.62917433,0.35057802,0.33683102,Europe,Minor,1.04082,1.042666,1.035088,1.0227495,48.41023024,0.00383617,1.03022687,1.05141313,Bullish Engulfing
EURSEK,EURO / SWEDISH KRONA,11.5373,11.60722,11.531,11.5812,11.59227,11.58423,0.0439,0.38050497,0.03016,0.26110203,0.26110203,0.26110203,-2.24360598,-2.4802644,-2.1863891,2.87166979,5.8153102,3.77549539,0.66100078,0.83797448,0.68910278,Europe,Exotic,11.8148835,11.7870552,11.7039662,11.46873055,32.00151563,0.09176891,11.52522673,12.10454027,
SGDHKD,SINGAPORE DOLLAR / HONG KONG DOLLAR,5.7338,5.7394,5.7013,5.7033,5.7061,5.7029,-0.0305,-0.53193345,-0.0276,-0.48159975,-0.48159975,-0.48159975,-0.40687319,-1.63332184,-1.55521801,-3.62628635,4.17937711,-2.11783685,0.66826864,0.49056226,0.35693,Asia,Exotic,5.73219,5.775926,5.800492,5.840287,35.55897558,0.02286303,5.70070579,5.76367421,
GBPAUD,BRITISH POUND / AUSTRALIAN DOLLAR,1.89576,1.90486,1.89212,1.8972,1.90032,1.8972,0.00144,0.07595898,0.00096,0.0506265,0.0506265,0.0506265,-0.14684288,-2.90387627,-0.24135157,2.49982441,10.92012488,7.03888425,0.67331882,0.71065814,0.66066944,Europe,Minor,1.9249445,1.9406414,1.9163406,1.86057655,32.07205205,0.01330788,1.87856314,1.97132586,
USDSGD,U.S. DOLLAR / SINGAPORE DOLLAR,1.3652,1.37392,1.36459,1.37221,1.37319,1.3728,0.00701,0.51347788,0.00701,0.51347788,0.51347788,0.51347788,0.57241278,1.63012887,1.59175545,3.55051465,-4.1886608,2.39226952,0.68372185,0.51022932,0.36357984,Asia,Exotic,1.364555,1.3539016,1.3484047,1.34042395,66.75155516,0.00561784,1.35794488,1.37116512,
GBPHUF,BRITISH POUND / HUNGARIAN FORINT,448.88,449.91,446.84,448.51,448.71,448.51,-0.37,-0.08242737,-0.37,-0.08242737,-0.08242737,-0.08242737,0.29966232,0.76159238,3.04652499,4.09404229,-6.04759311,-0.69742727,0.68704682,1.23737973,0.92090106,Europe,Exotic,448.4651,448.25444,440.8896,438.131405,50.98705444,4.42621637,442.69660481,454.23359519,
GBPSEK,BRITISH POUND / SWEDISH KRONA,13.3257,13.39645,13.30347,13.362,13.37,13.362,0.0363,0.27240595,0.0363,0.27240595,0.27240595,0.27240595,-1.92163714,-3.73060131,-2.94534229,4.01381869,7.79822805,5.96184041,0.6989154,0.94072204,0.7591334,Europe,Exotic,13.69615,13.706722,13.6046724,13.17334375,30.42794378,0.11559425,13.25665936,14.13564064,
EURCHF,EURO / SWISS FRANC,0.96714,0.96832,0.96159,0.9617,0.96224,0.96208,-0.00544,-0.5624832,-0.00544,-0.5624832,-0.5624832,-0.5624832,-0.35023003,0.43654441,-1.63347551,-3.088628,0.47431986,-2.80164137,0.69988249,0.4177952,0.40731492,Europe,Minor,0.960125,0.9584184,0.9654704,0.97726485,51.36363963,0.00422105,0.95035222,0.96989778,Bearish Engulfing
JPYCAD,JAPANESE YEN / CANADIAN DOLLAR,0.009088,0.00913,0.009066,0.009122,0.00913,0.009122,0.000034,0.37411972,0.000034,0.37411972,0.37411972,0.37411972,0.42937355,-1.70258621,-0.3713412,-10.62120321,-3.63405874,-11.69409487,0.70593426,0.59148865,0.59926037,Asia,Minor,0.0091413,0.0092448,0.00935717,0.00975939,45.93680332,0.00005792,0.0089862,0.0092964,
AUDEUR,AUSTRALIAN DOLLAR / EURO,0.6083,0.6098,0.6055,0.6073,0.6075,0.6073,-0.001,-0.16439257,-0.001,-0.16439257,-0.16439257,-0.16439257,0.36357627,1.55518395,-0.5844124,-1.42193942,-8.23650292,-4.49606064,0.7101569,0.65564818,0.6640024,Pacific,Minor,0.601816,0.598865,0.6063674,0.6174454,61.02621998,0.00419095,0.59281131,0.61082069,Spinning Top Black
CHFDKK,SWISS FRANC / DANISH KRONE,7.7067,7.7565,7.7017,7.74923,7.7543,7.7468,0.04253,0.55185747,0.04253,0.55185747,0.55185747,0.55185747,0.38902995,-0.40702232,1.79077618,3.29001386,-0.14393588,3.12781134,0.71153122,0.41252552,0.39101247,Europe,Exotic,7.7618895,7.7735,7.7149039,7.6195611,48.85521286,0.03305151,7.6818927,7.8418863,Bullish Engulfing
