Ticker,Description,Open,High,Low,Price,Ask,Bid,Change from Open,Change from Open %,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,Volatility,Volatility Week,Volatility Month,Region,Group,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern
CHFZAR,SWISS FRANC / SOUTH AFRICAN RAND,21.3354,21.4089,21.2009,21.2894,21.3142,21.3061,-0.046,-0.21560411,-0.0878,-0.41071796,3.17931121,3.17931121,2.39226626,-1.40646781,-0.09057333,5.56552784,17.55994125,15.94460208,0.98109043,1.16426839,1.10570568,,Exotic,21.00375,21.227442,21.07586,20.3793215,56.28053711,0.24207611,20.56079872,21.44670128,Spinning Top Black
AUDCAD,AUSTRALIAN DOLLAR / CANADIAN DOLLAR,0.87276,0.87453,0.86593,0.8688,0.86889,0.86852,-0.00396,-0.45373299,-0.00408,-0.4674182,-0.45259238,-0.45259238,0.27932316,-0.07705844,-1.86155793,-3.3872295,-1.65270546,-5.87827444,0.99315187,0.82331643,0.72323678,Pacific,Minor,0.86778,0.8713264,0.8809756,0.89853705,49.45034797,0.00664194,0.86045425,0.87510575,
USDCZK,U.S. DOLLAR / CZECH KORUNA,23.139,23.332,23.1007,23.2772,23.2881,23.2737,0.1382,0.59726004,0.1352,0.58421917,0.9550245,0.9550245,1.1348627,3.27979413,6.33714025,8.80755387,-5.93170337,3.2294115,1.00126836,1.05607753,0.92333834,Europe,Exotic,23.00228,22.496016,22.120436,22.0002415,64.68138418,0.21183191,22.63862015,23.36593985,
MXNJPY,MEXICAN PESO / JAPANESE YEN,8.1123,8.1831,8.0989,8.1431,8.1516,8.1385,0.0308,0.37967038,0.0381,0.4700802,-4.81472823,-4.81472823,-4.07581487,-3.87652718,-2.43227376,12.98249022,13.22441602,21.29982721,1.03964736,2.10645955,1.37224728,,Exotic,8.480765,8.490262,8.337801,7.784842,33.32029165,0.12045119,8.16186755,8.79966245,
USDSEK,U.S. DOLLAR / SWEDISH KRONA,11.00625,11.09151,10.97738,11.04791,11.051,11.0485,0.04166,0.37851221,0.04414,0.40113525,1.16160992,1.16160992,1.12086916,-0.40961477,1.04540038,5.91409653,0.77083751,6.15335095,1.03968342,1.09073983,1.04057766,Europe,Exotic,11.0780725,10.950603,10.8058389,10.6037011,51.64940402,0.11999806,10.92552743,11.23061757,
EURZAR,EURO / SOUTH AFRICAN RAND,20.57281,20.6201,20.40695,20.48428,20.5081,20.4949,-0.08853,-0.43032527,-0.08812,-0.42834088,2.62665331,2.62665331,2.04078786,-0.33144548,-1.39510256,2.96195024,16.4859086,12.5417136,1.0444971,1.12799674,1.20300699,,Exotic,20.191889,20.3488246,20.3321466,19.89000675,56.89770527,0.24506962,19.86309005,20.52068795,
AUDHKD,AUSTRALIAN DOLLAR / HONG KONG DOLLAR,4.982,4.9971,4.945,4.9585,4.97,4.958,-0.0235,-0.47169811,-0.0281,-0.56351021,-1.53696459,-1.53696459,-1.33320068,-0.7406666,-4.20356718,-5.28537592,-2.55478039,-6.79861659,1.05358948,1.07276993,0.9156953,,Exotic,5.00715,5.0411406,5.1388842,5.2278994,41.56099549,0.0492214,4.94409066,5.07020934,
USDHUF,U.S. DOLLAR / HUNGARIAN FORINT,366.98,369.504,365.59,367.828,368.288,368.053,0.848,0.23107526,1.143,0.31171169,-0.02772266,-0.02772266,-0.75333225,2.02141233,3.95907524,6.95161666,-13.7465119,-1.42887769,1.07059821,1.39714163,1.28485774,Europe,Exotic,364.62165,358.30432,350.38305,352.26285,57.71221763,4.85460886,354.02242821,375.22087179,Spinning Top White
AUDUSD,AUSTRALIAN DOLLAR / U.S. DOLLAR,0.63674,0.63817,0.63125,0.63384,0.63388,0.63378,-0.0029,-0.45544492,-0.00293,-0.46013474,-1.48585639,-1.48585639,-1.36474689,-0.6053003,-4.31014961,-4.96866473,-2.32988166,-7.01795564,1.09623762,1.09577365,0.92175434,Pacific,Major,0.6402475,0.6445256,0.6570799,0.66772435,41.57885816,0.00632214,0.6314429,0.6490521,
USDBRL,U.S. DOLLAR / BRAZILIAN REAL,5.1658,5.2197,5.162,5.2017,5.2065,5.2045,0.0359,0.69495528,0.0359,0.69495528,3.37241653,3.37241653,3.366254,4.71464519,5.74065416,2.81258647,0.10777314,-1.59477866,1.1177838,1.19622822,0.96980274,Americas,Exotic,4.99095,4.944232,4.900293,5.012698,77.43910131,0.05170984,4.77253945,5.20936055,
